district_id,season,female,birth_year,trend,rain_closest,rain_2nd,rain_3rd,rain_4th,rain_5th,health_poor,height,education,asset_index,province
2,wet,0,1931,1,-0.03794931295017179,0.02732462740754467,-0.036899120868533836,-0.0038516643854235935,-0.05346265077984459,0.12,162.0,7.8,0.0,Yogyakarta
2,wet,1,1932,2,-0.023231749684794245,-0.05388648383021314,0.0723841323072043,0.03002960444255165,-0.112834004691555,0.1244140324401109,149.93378951339832,6.374445075346727,-0.013939049810876547,North Sumatra
2,wet,1,1933,3,-0.0385880295709109,0.019317514104092492,0.0009951051272358985,-0.00738203871830314,-0.007170754107696901,0.12733172561847306,149.8900241157229,6.357553167471998,-0.023152817742546537,Lampung
2,wet,0,1934,4,-0.0610622949002293,-0.06150314721251968,-0.16556318233174327,0.027459280928106636,-0.07651692036007539,0.12,162.0,7.8,0.0,Lampung
2,dry,0,1935,5,0.06588442101921554,0.08653099373299676,0.03769819337901681,0.024773401240893972,0.07806878159381116,0.12,162.0,7.8,0.0,Western Java
2,wet,1,1936,6,-0.0374025749102449,-0.027211438533871545,-0.009447114779518522,0.006224504661279072,0.020315142010201293,0.12710648923294654,149.8934026615058,6.358857167598731,-0.02244154494614694,Western Java
2,wet,0,1937,7,-0.04128698312023005,-0.07720919418285185,-0.05195934070582241,-0.025741604840329817,0.03248082772724756,0.12,162.0,7.8,0.0,Yogyakarta
2,wet,1,1938,8,-0.02594825923501709,-0.026176400684531902,-0.060065389291024784,-0.02835803351180774,0.03760865206402865,0.12493016925465324,149.9260474611802,6.371456914841482,-0.015568955541010253,West Nusa Tenggara
2,wet,1,1939,9,0.06326730762830657,0.05782930020546369,0.08335289373325364,0.09777450721386219,0.043206284034014754,0.10797921155062175,150.18031182674068,6.469594038391137,0.03796038457698394,Western Java
2,dry,0,1940,10,0.005883994544549687,0.055059209862472945,0.029565363930927915,0.008601523441478243,0.11967205942290987,0.12,162.0,7.8,0.0,Eastern Java
2,dry,0,1941,11,0.03383861759126372,0.14149774046684155,-0.004528760553138757,0.07745464942729763,0.043005717878181304,0.12,162.0,7.8,0.0,South Sumatra
2,wet,0,1942,12,-0.009443182536827521,0.039372273787227616,-0.08208565549044557,0.0297571380088809,-0.017329380449532694,0.12,162.0,7.8,0.0,Yogyakarta
2,dry,1,1943,13,-0.1219502798553398,-0.1599069129330247,-0.11443059053152942,-0.10486248106648183,-0.02814173789454548,0.14317055317251456,149.6524417024123,6.2658546921591265,-0.07317016791320387,West Sumatra
2,wet,0,1944,14,0.047272402702389194,0.09579859370304973,0.08437055352886245,0.12110533397387065,0.08228455037051015,0.12,162.0,7.8,0.0,West Sumatra
2,dry,0,1945,15,-0.011272398567109931,0.04769960746895442,-0.03473118117234517,-0.09692912502165381,0.056421220141160716,0.12,162.0,7.8,0.0,North Sumatra
2,dry,0,1946,16,0.02308474210293454,0.0370208938514676,-0.09952848796285213,-0.021979948830298857,0.017653308898491763,0.12,162.0,7.8,0.0,North Sumatra
2,dry,1,1947,17,-0.0047120611693074466,-0.004449876183398288,-0.0023630314810703435,-0.02721533474326963,0.02643043544806749,0.12089529162216842,149.98657062566747,6.394816732713762,-0.002827236701584468,Lampung
2,dry,0,1948,18,-0.1232463356835094,-0.09647174518474917,-0.07022399497798601,-0.046177785837600266,-0.16464098962929508,0.12,162.0,7.8,0.0,South Sumatra
2,dry,1,1949,19,-0.026082191853634917,0.05147540692249124,-0.020298460138991982,0.03288266734955641,-0.02270626778312947,0.12495561645219062,149.92566575321715,6.371309588961002,-0.01564931511218095,Yogyakarta
2,dry,1,1950,20,0.08340066183701822,0.09170506846242578,0.032381499473910474,0.0699459399405707,0.15785292053124217,0.10415387425096653,150.2376918862355,6.49174072802072,0.05004039710221093,West Nusa Tenggara
2,wet,0,1951,21,0.07173812420490577,0.12465934854738517,-0.01619885011624994,0.012575198571617013,-0.030223484683099267,0.12,162.0,7.8,0.0,South Sumatra
2,wet,1,1952,22,0.016814282524338253,-0.09172900888218226,-0.007521442277799217,0.08353656456754503,0.06589165136084232,0.11680528632037573,150.04792070519437,6.418495710776773,0.010088569514602951,West Nusa Tenggara
2,wet,0,1953,23,0.027633344450886277,-0.05753577751687146,0.024855959506055337,0.04683661689785164,0.02599860704618162,0.12,162.0,7.8,0.0,Bali
2,wet,1,1954,24,0.09086316533157035,0.01880337730677041,0.0847176000039976,0.08709798259381418,0.03580057008921475,0.10273599858700164,150.25896002119498,6.499949481864728,0.05451789919894221,Lampung
2,dry,0,1955,25,0.04048744794002257,0.03735349307636397,0.08824456396508448,-0.008798854376754622,0.06568977371591479,0.12,162.0,7.8,0.0,Bali
2,dry,0,1956,26,-0.07159628691026843,-0.09954756157196126,-0.1433007303718946,-0.08117292810593307,-0.06872258675905359,0.12,162.0,7.8,0.0,Bali
2,wet,0,1957,27,-0.21494104160263294,-0.24992731700226223,-0.20424204606592183,-0.22055744408717443,-0.22598952157929408,0.12,162.0,7.8,0.0,West Sumatra
2,wet,1,1958,28,-0.06442407817005602,-0.03544885809256332,-0.09178806998693209,-0.12582677912623724,0.054283008999973806,0.13224057485231064,149.81639137721535,6.3291335140129386,-0.03865444690203361,South Sumatra
2,wet,1,1959,29,-0.02667892900031088,0.05556945667475331,-0.039130730978129795,0.002148919152477443,-0.011116421273134074,0.12506899651005907,149.9239650523491,6.3706531780996585,-0.016007357400186526,Western Java
2,dry,0,1960,30,-0.08596722416652813,-0.0819931015756512,-0.009777853656837698,-0.20880457700970212,-0.12649251651548907,0.12,162.0,7.8,0.0,Eastern Java
2,wet,1,1961,31,-0.07973341843029402,-0.11206206264242036,-0.13381081861101377,0.004623663323334221,-0.0356514305828215,0.13514934950175586,149.77275975747366,6.312293239726677,-0.04784005105817641,South Sulawesi
2,wet,0,1962,32,-0.07693252903916026,-0.07709732505552795,0.04178394113545916,-0.02620589440479537,-0.09895775698283651,0.12,162.0,7.8,0.0,Yogyakarta
2,wet,1,1963,33,0.1257852229395109,0.08200431027027302,0.05664523639129408,0.17209410031609296,0.22125605496301742,0.09610080764149292,150.3584878853776,6.538363745233462,0.07547113376370652,Eastern Java
2,dry,0,1964,34,0.0023433731905670996,0.008711647117424896,-0.015727768780781765,-0.009581295178635815,-0.020562121951001724,0.12,162.0,7.8,0.0,Western Java
2,dry,1,1965,35,-0.05449568601403243,-0.0841153822259759,-0.09769522449802323,-0.05206960461679108,-0.09604319183458432,0.13035418034266616,149.84468729486,6.340054745384565,-0.032697411608419456,Eastern Java
2,dry,0,1966,36,0.03252943874587455,0.028283997121082934,0.04439565798386171,0.04620830890280596,-0.0036706510843403928,0.12,162.0,7.8,0.0,South Sulawesi
2,wet,1,1967,37,-0.04617274044530362,-0.041206125173842326,-0.008603384276714164,-0.12964300450137223,-0.019004730826306864,0.1287728206846077,149.86840768973087,6.349209985510166,-0.027703644267182168,North Sumatra
2,dry,0,1968,38,-0.04901403266508453,-0.09911636884652125,-0.03502616517574907,-0.1860617748880696,-0.07194499651223447,0.12,162.0,7.8,0.0,Yogyakarta
2,dry,1,1969,39,-0.02633024119773264,0.005599381741136056,-0.10940624431118064,-0.02963423113009847,-0.08688105118585548,0.1250027458275692,149.92495881258645,6.3710367346824945,-0.015798144718639582,South Kalimantan
3,wet,0,1930,0,-0.013686919957887511,-0.03405992683965078,-0.04378535390270674,0.024325634773880507,0.04162953528353463,0.12,162.0,7.8,0.0,North Sumatra
3,wet,0,1931,1,0.06822975733970438,-0.05535246766666009,0.028384994566180537,0.09708336369873138,0.05807748803755474,0.12,162.0,7.8,0.0,South Sulawesi
3,dry,1,1932,2,0.015412249503450326,0.019881945460732797,0.039814453472387795,0.09441895425721042,0.009419703535170382,0.11707167259434444,150.04392491108484,6.416953474453796,0.009247349702070196,Lampung
3,wet,0,1933,3,0.010353402596505745,-0.014026908607118933,-0.011274506794475302,0.030076009715420588,-0.010695821444507404,0.12,162.0,7.8,0.0,Western Java
3,wet,1,1934,4,-0.22572184573964638,-0.20768292450597495,-0.2392320116735233,-0.17834099885657592,-0.23822797579337193,0.1628871506905328,149.356692739642,6.15170596968639,-0.1354331074437878,South Kalimantan
3,dry,1,1935,5,0.11248640089806905,0.018946804846776258,0.09491072669600362,0.11340731985754664,0.1963082665118332,0.09862758382936687,150.3205862425595,6.5237350409878765,0.06749184053884143,West Nusa Tenggara
3,wet,0,1936,6,-0.022129892239614257,0.01902535654763609,0.022490648751146314,-0.017348869945144632,-0.0663706893355135,0.12,162.0,7.8,0.0,South Sulawesi
3,dry,0,1937,7,0.025918684347054466,-0.04801062794193761,0.08310638650740093,0.04284350472177517,0.005154288652014401,0.12,162.0,7.8,0.0,North Sumatra
3,wet,0,1938,8,0.08469939126132964,0.08880213481896952,0.06032964006527225,0.1048904191952949,0.030129869396656114,0.12,162.0,7.8,0.0,South Kalimantan
3,wet,0,1939,9,-0.07770468424619459,-0.07412637238522496,-0.10158755658445043,-0.053755692958874994,-0.06102157898184717,0.12,162.0,7.8,0.0,Eastern Java
3,wet,1,1940,10,0.11133458589213152,0.08910270797984951,0.08996418876965775,0.08370229722478124,0.15952710182789961,0.09884642868049501,150.31730356979259,6.522468044481345,0.06680075153527891,West Nusa Tenggara
3,wet,0,1941,11,0.08534114806126336,0.1060128932224484,0.17918093868916668,0.04665168810608471,0.023108412895692508,0.12,162.0,7.8,0.0,West Sumatra
3,wet,1,1942,12,0.01549018322791973,0.05726845314541493,-0.029051983894634155,-0.10074579984470033,0.0245167253181913,0.11705686518669525,150.04414702219958,6.417039201550712,0.009294109936751838,Western Java
3,wet,0,1943,13,0.21664940932584553,0.22211914905609018,0.2529377405207801,0.2406998709126812,0.2278436105398021,0.12,162.0,7.8,0.0,West Nusa Tenggara
3,dry,0,1944,14,0.022641129983210995,-0.03434659142462431,-0.04443112790677388,0.11698253558942284,0.03183529757846887,0.12,162.0,7.8,0.0,Eastern Java
3,dry,0,1945,15,0.009117864990907165,-0.04036237602202188,0.002828518985924757,0.011904110605341895,0.0638274409144546,0.12,162.0,7.8,0.0,West Sumatra
3,dry,0,1946,16,-0.05531695703354256,-0.06198699992811976,-0.001767133673279804,-0.08445698710419244,-0.012704632582029148,0.12,162.0,7.8,0.0,South Sumatra
3,wet,1,1947,17,-0.23872256244722223,-0.3032206074342749,-0.303476501050403,-0.25551179741172864,-0.15527148618275258,0.16535728686497222,149.31964069702542,6.137405181308056,-0.14323353746833334,Yogyakarta
3,wet,0,1948,18,-0.10868283985775928,-0.11613467319423577,-0.10901551258932116,-0.17464009211785653,-0.06846088435221603,0.12,162.0,7.8,0.0,Western Java
3,wet,0,1949,19,-0.014490856288556841,0.07795694845871043,0.041837395188831034,-0.02793529081629837,-0.06981715172564036,0.12,162.0,7.8,0.0,Eastern Java
3,dry,0,1950,20,6.397298182125866e-05,0.007976772029489633,-0.0338143376548641,0.0075283011554451405,-0.039063212279902754,0.12,162.0,7.8,0.0,Western Java
3,wet,1,1951,21,0.059873496968025464,0.03119039662401365,0.03253054990600586,0.05823583345722554,0.03270225841133721,0.10862403557607515,150.17063946635886,6.465860846664828,0.035924098180815274,West Sumatra
3,dry,0,1952,22,0.11961845356605494,-0.013349114286413694,0.015699620820107785,0.057586449681676394,0.060742035302308116,0.12,162.0,7.8,0.0,Yogyakarta
3,wet,1,1953,23,0.018468793248517024,-0.05190679148737404,-0.020422041131026747,-0.037059999024774415,0.10608231541969816,0.11649092928278176,150.05263606075826,6.420315672573369,0.011081275949110214,North Sumatra
3,wet,0,1954,24,0.04345253507510005,0.004819177961426502,0.03899147629541654,0.044951716801457944,0.008229029902123555,0.12,162.0,7.8,0.0,West Nusa Tenggara
3,wet,0,1955,25,-0.06897163841108522,-0.09519765172507391,-0.04450291034968932,-0.13007802885568248,-0.03332171690246582,0.12,162.0,7.8,0.0,South Kalimantan
3,dry,0,1956,26,0.0718324182692367,0.024811729540841578,0.08356501852699101,0.08447019364613104,0.15415228040323536,0.12,162.0,7.8,0.0,South Sumatra
3,wet,1,1957,27,-0.09668381289394468,-0.0670287499955255,-0.11216113485964418,-0.08037716178183878,-0.15923949171320984,0.13836992444984947,149.72445113325224,6.293647805816661,-0.0580102877363668,South Sumatra
3,dry,1,1958,28,-0.1205955505750893,-0.16141082102783158,-0.05480722516098131,-0.20825090292200008,-0.08277797211072024,0.14291315460926696,149.656302680861,6.267344894367402,-0.07235733034505358,West Nusa Tenggara
3,dry,1,1959,29,-0.13846169002134268,-0.2425581604155288,-0.05363887160684076,-0.12791081666121176,-0.1432973456148623,0.1463077211040551,149.60538418343918,6.247692140976524,-0.08307701401280561,West Sumatra
3,dry,1,1960,30,0.08519537828885326,0.0836474657570246,0.06840962464452471,0.15249758866208912,0.19295735521050694,0.10381287812511787,150.24280682812324,6.493714916117739,0.051117226973311954,Bali
3,wet,0,1961,31,0.05969910323698624,0.06824237514338333,0.050499936419352284,0.0606207998902559,0.0770781885050698,0.12,162.0,7.8,0.0,West Sumatra
3,wet,1,1962,32,-0.16148559478317193,-0.1338924120176969,-0.061206892501174254,-0.12560601579351943,-0.18494298079291865,0.15068226300880266,149.53976605486795,6.222365845738511,-0.09689135686990315,West Nusa Tenggara
3,dry,1,1963,33,0.04709265130917739,0.059894138024871174,0.09622720050645309,0.13036637353230623,0.09781115456008391,0.11105239625125629,150.13421405623114,6.451801916440095,0.028255590785506435,Lampung
3,wet,1,1964,34,-0.014573267662114198,0.025756394733570137,0.0046074300287243415,-0.13305933813633658,-0.03197392197695614,0.1227689208558017,149.95846618716297,6.3839694055716745,-0.008743960597268518,Yogyakarta
3,dry,0,1965,35,0.01800663254985313,-0.012569257599744282,-0.05232642229255799,-0.02815502975569209,-0.049577597730963555,0.12,162.0,7.8,0.0,Lampung
3,wet,0,1966,36,0.051189868502413916,-0.03648881739302044,0.155255601340671,0.035962186578051045,0.05595590884979987,0.12,162.0,7.8,0.0,Western Java
3,wet,1,1967,37,0.016250586010574608,-0.012531305301314091,0.02235107674284268,0.14425481292401435,0.011447591024342115,0.11691238865799082,150.04631417013013,6.417875644611632,0.009750351606344765,Western Java
3,dry,0,1968,38,-0.03275744993559915,-0.020631428654973173,-0.023765178999196192,-0.04950006355440481,0.06599391774593992,0.12,162.0,7.8,0.0,Bali
3,dry,0,1969,39,-0.004334486242551172,0.031053110530222604,-0.032457825037264555,0.027285900710224874,0.044293236238785325,0.12,162.0,7.8,0.0,South Sumatra
4,dry,1,1930,0,-0.1858404694507012,-0.1286337093198803,-0.2518078639075715,-0.197152730401135,-0.1326120355493662,0.15530968919563323,149.4703546620655,6.195575483604229,-0.11150428167042072,Eastern Java
4,dry,0,1931,1,0.011440785966392752,0.03943030836294474,0.06547982224412385,0.05313689369383796,0.03439978992781459,0.12,162.0,7.8,0.0,South Sulawesi
4,wet,1,1932,2,-0.15883115846508655,-0.16172640383197578,-0.11790692173315956,-0.15213877575278656,-0.13649917188923227,0.15017792010836645,149.5473311983745,6.225285725688405,-0.09529869507905193,South Kalimantan
4,dry,0,1933,3,-0.02073095458757379,-0.022708712280406544,0.013344080281057429,-0.019315035781050732,-0.019243147612786532,0.12,162.0,7.8,0.0,West Nusa Tenggara
4,dry,0,1934,4,-0.145235366452364,-0.12018369927649676,-0.19735961016372094,-0.08133902499045575,-0.1582867291147038,0.12,162.0,7.8,0.0,Lampung
4,wet,1,1935,5,0.012902405264346939,0.08525129948203358,0.022730144089925672,0.06449463223777868,-0.061375613387501665,0.11754854299977407,150.0367718550034,6.414192645790782,0.007741443158608163,Central Java
4,dry,0,1936,6,-0.13905875139563495,-0.109783578352706,-0.10338877188536266,-0.1367078907394477,-0.07790020386606208,0.12,162.0,7.8,0.0,South Sulawesi
4,wet,1,1937,7,-0.06800962572255642,0.0469352804584061,-0.08615155374453938,-0.09028475179259501,0.004659598133328627,0.1329218288872857,149.80617256669072,6.325189411705188,-0.04080577543353385,Eastern Java
4,wet,1,1938,8,-0.08768444704660538,-0.04800154994758771,-0.10270247145103681,-0.12792379287962163,-0.13799024170078017,0.13666004493885503,149.75009932591718,6.303547108248734,-0.05261066822796323,Yogyakarta
4,dry,0,1939,9,-0.10658503369453864,-0.1083192780638777,-0.09487429706771261,-0.029060009053834795,-0.1565027357314782,0.12,162.0,7.8,0.0,Western Java
4,dry,0,1940,10,-0.016071594064900552,-0.0573508362157736,0.0994145437054088,-0.04926643974223384,0.04228355165428125,0.12,162.0,7.8,0.0,West Sumatra
4,wet,1,1941,11,0.1449279592067132,0.1130409599941474,0.11837811145662232,0.11377093288547498,0.11715410324870046,0.09246368775072449,150.41304468373914,6.559420755127385,0.08695677552402792,Bali
4,wet,1,1942,12,-0.04888981687685501,-0.05729556165811969,-0.06755978029568348,-0.10756832722746126,-0.009094491634481304,0.12928906520660244,149.86066402190096,6.34622120143546,-0.029333890126113003,Western Java
4,dry,0,1943,13,0.09610289225584712,0.06849174004179856,0.12774948314362267,0.1062490432984121,0.020315686505985517,0.12,162.0,7.8,0.0,South Sulawesi
4,wet,1,1944,14,-0.08427496061282191,-0.07604006924096489,-0.10240171186779004,-0.05508494180500738,-0.05710000547335482,0.13601224251643615,149.75981636225345,6.307297543325896,-0.050564976367693144,South Kalimantan
4,wet,0,1945,15,0.09916367648608926,0.09031631511138678,0.05924881425916657,0.030197715085362897,0.0626171744889933,0.12,162.0,7.8,0.0,Lampung
4,wet,1,1946,16,-0.08435856005357678,-0.08477246378107925,-0.0496205085112498,-0.1373998998452816,-0.258399001491581,0.13602812641017958,149.7595781038473,6.307205583941066,-0.05061513603214607,West Sumatra
4,wet,0,1947,17,-0.08743165560357458,-0.11190362772948569,-0.035223611750120974,-0.053337081122259,0.0049037106832271055,0.12,162.0,7.8,0.0,South Sumatra
4,wet,0,1948,18,0.02282846015027129,0.03810617616913421,0.0694782922827997,0.04391270634588429,0.04310933980729023,0.12,162.0,7.8,0.0,West Nusa Tenggara
4,wet,0,1949,19,0.06652358007687287,0.11985731455633056,0.12498835959915651,0.13563152962874925,0.098959074456355,0.12,162.0,7.8,0.0,Eastern Java
4,wet,0,1950,20,-0.03627650579870778,-0.07795445516267113,-0.0707535218527261,-0.011528729920631507,-0.015363878059407761,0.12,162.0,7.8,0.0,Eastern Java
4,wet,1,1951,21,0.037797616668906464,0.04735257006990163,0.0401194440767139,-0.0301951903800895,0.0751102949702675,0.11281845283290777,150.10772320750638,6.441577378335797,0.02267857000134388,Lampung
4,dry,1,1952,22,0.13438846622350997,0.1450699874449355,0.14771749355825678,0.11431947835689865,0.16128958396335216,0.0944661914175331,150.383007128737,6.547827312845861,0.08063307973410598,Lampung
4,wet,1,1953,23,0.004602737842690274,0.03499756332851724,0.01393319400050818,-0.01771894288483614,0.014307237487605654,0.11912547980988884,150.01311780285167,6.40506301162696,0.0027616427056141647,Lampung
4,wet,1,1954,24,-0.03554195308117869,-0.02680998961278729,-0.126039898130214,0.012708794971982795,-0.05954854646597123,0.12675297108542394,149.89870543371865,6.360903851610704,-0.021325171848707213,Central Java
4,dry,1,1955,25,0.01222009433251614,-0.01572599803106328,0.031080688085742186,0.09049629579423317,0.008932581278866751,0.11767818207682193,150.03482726884766,6.413442103765768,0.007332056599509684,Central Java
4,dry,0,1956,26,-0.1786979372640074,-0.19902258109882048,-0.24019140617604812,-0.18758495333837769,-0.14626612052795934,0.12,162.0,7.8,0.0,West Nusa Tenggara
4,dry,1,1957,27,0.09073843248260971,0.10292846817116966,0.06253450094577329,0.026723212549064984,0.13436129889661694,0.10275969782830416,150.25860453257545,6.499812275730871,0.05444305948956583,South Sulawesi
4,wet,1,1958,28,-0.02162911617714247,-0.07897704761381444,-0.02735863119254091,0.010034258938036326,-0.08299210522318534,0.12410953207365706,149.93835701889515,6.376207972205144,-0.012977469706285482,West Sumatra
4,wet,0,1959,29,0.14817080070647926,0.14589149988870437,0.16033777317261386,0.13610899781366276,0.1657735705321941,0.12,162.0,7.8,0.0,North Sumatra
